date,round,team,model_pct,model_state_matches,pm_raw_pct,pm_devig_pct,inserted_at
2026-06-11,qf,United States,19.282,0,24.0,21.409,2026-07-04T15:36:52.581419+00:00
2026-06-11,qf,Uruguay,24.838,0,22.5,20.071,2026-07-04T15:36:52.581419+00:00
2026-06-11,qf,Uzbekistan,2.314,0,2.4,2.141,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Algeria,20.536,0,22.5,21.733,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Argentina,62.806,0,69.5,67.129,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Australia,12.116,0,17.5,16.903,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Austria,27.17,0,28.0,27.045,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Belgium,62.412,0,62.0,59.885,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Bosnia and Herzegovina,22.964,0,24.5,23.664,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Brazil,63.112,0,72.0,69.544,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Canada,51.258,0,45.0,43.465,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Cape Verde,5.932,0,5.05,4.878,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Colombia,43.672,0,57.0,55.056,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Croatia,49.038,0,39.0,37.67,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Curacao,1.554,0,2.6,2.511,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Czechia,34.884,0,25.5,24.63,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,DR Congo,10.878,0,12.0,11.591,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Ecuador,45.996,0,45.5,43.948,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Egypt,29.956,0,30.0,28.977,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,England,73.852,0,75.5,72.925,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,France,77.758,0,81.5,78.72,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Germany,64.42,0,69.5,67.129,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Ghana,8.672,0,16.0,15.454,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Haiti,3.702,0,3.55,3.429,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Iran,21.556,0,20.5,19.801,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Iraq,1.126,0,4.75,4.588,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Ivory Coast,35.558,0,33.5,32.357,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Japan,35.212,0,40.5,39.119,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Jordan,2.778,0,5.15,4.974,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Mexico,45.228,0,62.0,59.885,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Morocco,40.186,0,40.5,39.119,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Netherlands,55.772,0,56.5,54.573,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,New Zealand,7.746,0,7.5,7.244,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Norway,44.444,0,55.5,53.607,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Panama,7.286,0,7.0,6.761,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Paraguay,25.466,0,28.5,27.528,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Portugal,67.558,0,72.5,70.027,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Qatar,2.302,0,3.4,3.284,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Saudi Arabia,3.888,0,7.5,7.244,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Scotland,26.938,0,23.0,22.216,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Senegal,41.854,0,31.5,30.426,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,South Africa,6.428,0,6.0,5.795,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,South Korea,33.792,0,32.0,30.909,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Spain,76.202,0,78.5,75.823,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Sweden,23.86,0,20.5,19.801,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Switzerland,61.888,0,61.5,59.402,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Tunisia,4.146,0,10.5,10.142,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Turkey,56.346,0,46.5,44.914,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,United States,48.032,0,50.5,48.778,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Uruguay,43.006,0,40.5,39.119,2026-07-04T15:36:52.581419+00:00
2026-06-11,r16,Uzbekistan,8.714,0,6.5,6.278,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Algeria,2.524,0,2.2,1.869,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Argentina,32.01,0,31.5,26.766,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Australia,0.572,0,2.65,2.252,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Austria,4.942,0,4.9,4.164,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Belgium,12.964,0,14.5,12.321,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Bosnia and Herzegovina,1.042,0,2.45,2.082,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Brazil,23.134,0,32.5,27.616,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Canada,5.46,0,3.2,2.719,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Cape Verde,0.132,0,0.35,0.297,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Colombia,9.212,0,15.0,12.746,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Croatia,11.172,0,11.7,9.942,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Curacao,0.01,0,1.35,1.147,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Czechia,2.946,0,2.55,2.167,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,DR Congo,0.83,0,0.9,0.765,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Ecuador,8.082,0,8.95,7.605,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Egypt,2.058,0,2.95,2.507,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,England,34.468,0,32.5,27.616,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,France,39.644,0,42.5,36.113,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Germany,19.228,0,23.0,19.543,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Ghana,0.474,0,2.45,2.082,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Haiti,0.104,0,0.25,0.212,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Iran,0.962,0,2.15,1.827,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Iraq,0.02,0,1.3,1.105,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Ivory Coast,4.236,0,5.2,4.418,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Japan,7.346,0,11.5,9.772,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Jordan,0.068,0,1.05,0.892,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Mexico,4.448,0,14.5,12.321,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Morocco,7.866,0,10.5,8.922,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Netherlands,19.87,0,23.5,19.968,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,New Zealand,0.138,0,1.2,1.02,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Norway,10.112,0,16.5,14.02,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Panama,0.358,0,0.95,0.807,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Paraguay,2.226,0,2.35,1.997,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Portugal,26.37,0,33.5,28.465,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Qatar,0.016,0,0.3,0.255,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Saudi Arabia,0.07,0,1.8,1.529,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Scotland,3.062,0,3.3,2.804,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Senegal,8.746,0,6.25,5.311,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,South Africa,0.126,0,1.3,1.105,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,South Korea,2.636,0,3.6,3.059,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Spain,43.92,0,45.5,38.662,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Sweden,3.658,0,4.6,3.909,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Switzerland,11.008,0,10.0,8.497,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Tunisia,0.2,0,1.8,1.529,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Turkey,11.536,0,10.5,8.922,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,United States,6.452,0,10.5,8.922,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Uruguay,12.914,0,8.0,6.798,2026-07-04T15:36:52.581419+00:00
2026-06-11,sf,Uzbekistan,0.628,0,0.75,0.637,2026-07-04T15:36:52.581419+00:00
2026-06-12,final,Algeria,0.666,2,1.7,1.314,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Argentina,18.872,2,19.5,15.075,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Australia,0.108,2,1.45,1.121,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Austria,1.716,2,2.1,1.624,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Belgium,5.4,2,6.5,5.025,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Bosnia and Herzegovina,0.176,2,1.55,1.198,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Brazil,12.552,2,20.5,15.848,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Canada,1.496,2,1.85,1.43,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Cape Verde,0.018,2,0.4,0.309,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Colombia,3.692,2,6.5,5.025,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Croatia,4.72,2,3.8,2.938,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Curacao,0.0,2,0.35,0.271,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Czechia,0.672,2,2.15,1.662,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,DR Congo,0.16,2,0.8,0.618,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Ecuador,3.08,2,2.9,2.242,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Egypt,0.468,2,1.05,0.812,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,England,20.892,2,22.0,17.008,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,France,24.736,2,26.5,20.487,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Germany,9.794,2,12.5,9.664,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Ghana,0.09,2,1.5,1.16,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Haiti,0.016,2,0.35,0.271,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Iran,0.192,2,0.85,0.657,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Iraq,0.004,2,0.6,0.464,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Ivory Coast,1.412,2,2.05,1.585,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Japan,2.834,2,4.8,3.711,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Jordan,0.01,2,0.55,0.425,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Mexico,1.398,2,6.5,5.025,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Morocco,2.972,2,4.75,3.672,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Netherlands,10.044,2,11.5,8.891,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,New Zealand,0.02,2,1.3,1.005,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Norway,4.028,2,5.5,4.252,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Panama,0.072,2,0.4,0.309,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Paraguay,0.604,2,1.8,1.392,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Portugal,14.486,2,22.0,17.008,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Qatar,0.002,2,1.35,1.044,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Saudi Arabia,0.002,2,1.35,1.044,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Scotland,0.89,2,1.75,1.353,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Senegal,3.488,2,2.35,1.817,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,South Africa,0.008,2,1.95,1.508,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,South Korea,0.908,2,1.8,1.392,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Spain,29.298,2,31.0,23.966,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Sweden,1.116,2,1.75,1.353,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Switzerland,4.268,2,4.2,3.247,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Tunisia,0.036,2,1.0,0.773,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Turkey,4.836,2,3.65,2.822,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,United States,2.074,2,3.6,2.783,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Uruguay,5.56,2,4.05,3.131,2026-07-04T15:36:53.04997+00:00
2026-06-12,final,Uzbekistan,0.114,2,0.35,0.271,2026-07-04T15:36:53.04997+00:00
2026-06-12,qf,Algeria,7.946,2,9.5,8.433,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Argentina,47.546,2,52.5,46.605,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Australia,2.642,2,4.5,3.995,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Austria,12.326,2,13.5,11.984,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Belgium,33.412,2,38.0,33.733,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Bosnia and Herzegovina,6.254,2,7.0,6.214,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Brazil,40.33,2,51.5,45.717,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Canada,18.254,2,14.0,12.428,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Cape Verde,0.914,2,2.5,2.219,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Colombia,20.076,2,29.0,25.743,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Croatia,22.412,2,20.5,18.198,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Curacao,0.17,2,1.75,1.553,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Czechia,10.342,2,6.5,5.77,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,DR Congo,3.054,2,5.95,5.282,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Ecuador,18.878,2,19.0,16.866,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Egypt,8.42,2,9.5,8.433,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,England,53.336,2,55.5,49.268,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,France,55.908,2,64.0,56.813,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Germany,32.896,2,40.0,35.508,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Ghana,2.234,2,7.4,6.569,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Haiti,0.614,2,2.2,1.953,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Iran,4.794,2,3.55,3.151,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Iraq,0.202,2,2.75,2.441,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Ivory Coast,12.434,2,12.0,10.652,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Japan,18.02,2,23.5,20.861,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Jordan,0.536,2,1.9,1.687,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Mexico,16.008,2,27.0,23.968,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Morocco,19.806,2,23.5,20.861,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Netherlands,37.602,2,38.0,33.733,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,New Zealand,1.142,2,2.1,1.864,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Norway,22.444,2,30.5,27.075,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Panama,1.724,2,2.45,2.175,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Paraguay,7.726,2,10.5,9.321,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Portugal,45.074,2,50.5,44.829,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Qatar,0.3,2,2.6,2.308,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Saudi Arabia,0.55,2,2.4,2.13,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Scotland,9.838,2,9.0,7.989,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Senegal,20.402,2,16.0,14.203,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,South Africa,0.826,2,2.8,2.486,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,South Korea,12.994,2,16.0,14.203,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Spain,56.146,2,62.5,55.482,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Sweden,10.062,2,7.5,6.658,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Switzerland,28.254,2,24.5,21.749,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Tunisia,1.014,2,2.75,2.441,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Turkey,27.784,2,22.0,19.53,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,United States,19.224,2,25.5,22.636,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Uruguay,24.836,2,22.5,19.973,2026-07-04T15:36:52.581419+00:00
2026-06-12,qf,Uzbekistan,2.294,2,2.6,2.308,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Algeria,20.492,2,22.0,20.99,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Argentina,62.818,2,69.5,66.309,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Australia,12.06,2,16.0,15.265,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Austria,27.1,2,26.5,25.283,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Belgium,62.142,2,66.0,62.97,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Bosnia and Herzegovina,22.744,2,25.0,23.852,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Brazil,63.104,2,72.5,69.171,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Canada,50.954,2,39.0,37.209,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Cape Verde,5.742,2,7.1,6.774,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Colombia,43.698,2,54.0,51.521,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Croatia,49.014,2,39.5,37.686,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Curacao,1.496,2,2.95,2.815,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Czechia,27.372,2,21.0,20.036,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,DR Congo,10.826,2,10.5,10.018,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Ecuador,45.82,2,43.0,41.026,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Egypt,29.96,2,33.0,31.485,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,England,73.89,2,78.5,74.896,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,France,77.764,2,81.5,77.758,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Germany,64.396,2,70.5,67.263,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Ghana,8.664,2,14.5,13.834,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Haiti,3.658,2,4.65,4.436,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Iran,21.38,2,18.5,17.651,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Iraq,1.134,2,8.2,7.823,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Ivory Coast,35.318,2,35.5,33.87,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Japan,35.218,2,42.5,40.549,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Jordan,2.756,2,8.55,8.157,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Mexico,48.56,2,60.5,57.722,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Morocco,40.072,2,43.0,41.026,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Netherlands,55.786,2,54.5,51.998,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,New Zealand,7.71,2,7.5,7.156,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Norway,44.4,2,54.5,51.998,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Panama,7.29,2,7.5,7.156,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Paraguay,25.446,2,31.0,29.577,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Portugal,67.53,2,75.5,72.033,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Qatar,2.274,2,3.55,3.387,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Saudi Arabia,3.73,2,8.5,8.11,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Scotland,26.744,2,23.5,22.421,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Senegal,41.726,2,30.5,29.1,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,South Africa,4.388,2,6.5,6.202,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,South Korea,43.016,2,43.0,41.026,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Spain,76.222,2,80.5,76.804,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Sweden,23.862,2,21.0,20.036,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Switzerland,61.622,2,63.5,60.584,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Tunisia,4.158,2,7.0,6.679,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Turkey,56.268,2,46.5,44.365,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,United States,47.994,2,49.5,47.227,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Uruguay,42.97,2,41.5,39.595,2026-07-04T15:36:52.581419+00:00
2026-06-12,r16,Uzbekistan,8.712,2,7.5,7.156,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Algeria,2.47,2,1.65,1.412,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Argentina,31.988,2,31.5,26.955,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Australia,0.562,2,2.75,2.353,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Austria,4.972,2,6.55,5.605,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Belgium,12.936,2,14.5,12.408,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Bosnia and Herzegovina,1.03,2,2.3,1.968,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Brazil,23.09,2,31.5,26.955,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Canada,5.424,2,3.8,3.252,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Cape Verde,0.136,2,0.35,0.299,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Colombia,9.198,2,16.5,14.119,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Croatia,11.18,2,10.3,8.814,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Curacao,0.012,2,1.3,1.112,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Czechia,2.53,2,2.65,2.268,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,DR Congo,0.82,2,0.9,0.77,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Ecuador,8.036,2,7.9,6.76,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Egypt,2.056,2,1.95,1.669,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,England,34.47,2,35.5,30.378,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,France,39.668,2,42.5,36.368,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Germany,19.24,2,22.0,18.826,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Ghana,0.462,2,2.1,1.797,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Haiti,0.102,2,0.4,0.342,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Iran,0.938,2,1.35,1.155,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Iraq,0.016,2,1.2,1.027,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Ivory Coast,4.222,2,5.05,4.321,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Japan,7.328,2,10.5,8.985,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Jordan,0.07,2,1.25,1.07,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Mexico,4.742,2,14.5,12.408,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Morocco,7.884,2,12.0,10.268,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Netherlands,19.836,2,22.5,19.253,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,New Zealand,0.132,2,1.65,1.412,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Norway,10.114,2,16.5,14.119,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Panama,0.362,2,0.85,0.727,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Paraguay,2.222,2,3.7,3.166,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Portugal,26.318,2,33.5,28.666,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,Qatar,0.014,2,0.3,0.257,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Saudi Arabia,0.062,2,1.55,1.326,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Scotland,3.048,2,3.0,2.567,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Senegal,8.754,2,5.15,4.407,2026-07-04T15:36:52.581419+00:00
2026-06-12,sf,South Africa,0.082,2,1.25,1.07,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,South Korea,3.2,2,3.85,3.294,2026-07-04T15:36:53.04997+00:00
2026-06-12,sf,Spain,43.97,2,46.5,39.79,2026-07-04T15:36:52.581419+00:00
